2018-05-29 10:31:37 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-05-29 11:04:20 EXEC SPC_GET_PERMISSION_AUTH '999','popup-suppliers-master-search','view';
2018-05-29 11:04:22 EXEC SPC_GET_PERMISSION_AUTH '999','popup-suppliers-master-search','search';
2018-05-29 11:04:22 EXEC SPC_055_SUPPLIERS_MASTER_SEARCH_FND1 '','','','','','','0','0','0','1','10';
2018-05-29 11:04:24 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:04:24 EXEC SPC_005_ACCEPT_DETAIL_INQ2 '001','1';
2018-05-29 11:04:39 EXEC SPC_GET_PERMISSION_AUTH '999','popup-country-search','view';
2018-05-29 11:04:41 EXEC SPC_GET_PERMISSION_AUTH '999','popup-country-search','search';
2018-05-29 11:04:41 EXEC SPC_COUNTRY_SEARCH '','','1','10';
2018-05-29 11:04:43 EXEC SPC_GET_LIB_COUNTRY 'AE';
2018-05-29 11:04:44 EXEC SPC_GET_PERMISSION_AUTH '999','popup-city-search','view';
2018-05-29 11:04:45 EXEC SPC_GET_PERMISSION_AUTH '999','popup-city-search','search';
2018-05-29 11:04:46 EXEC SPC_CITY_SEARCH '','','1','10';
2018-05-29 11:04:47 EXEC SPC_GET_LIB_CITY_COUNTRY '005';
2018-05-29 11:04:56 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:04:56 EXEC SPC_005_ACCEPT_DETAIL_INQ3 '001','2018/05/29','001','SY','USD';
2018-05-29 11:04:59 EXEC SPC_GET_PERMISSION_AUTH '999','popup-product-master-search','view';
2018-05-29 11:05:02 EXEC SPC_GET_PERMISSION_AUTH '999','popup-product-master-search','search';
2018-05-29 11:05:02 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-05-29 11:05:04 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:05:04 EXEC SPC_005_ACCEPT_DETAIL_INQ3 '000011','2018/05/29','001','SY','USD';
2018-05-29 11:05:15 EXEC SPC_GET_PERMISSION_AUTH '999','accept-detail','save';
2018-05-29 11:05:15 EXEC SPC_005_ACCEPT_DETAIL_ACT1 'I','','','2018/05/29','001','2','','','','001','SY','','','','2','','','','001','SY','','','Shipping ','Shipping ','Shipping ','Shipping ','Standard Export Carton','02','USD','060','01','04','005','IQ','Payment','[{"rcv_detail_no":"1","sales_detail_div":"0","product_cd":"000011","description":"component 2 e","qty":"11","unit_of_m_div":"009","unit_price":"111","amount":"1221","detail_tax":"14.66","unit_measure_qty":"777","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"99999","unit_net_weight_div":"001","net_weight":"1099989","unit_gross_weight":"88888","gross_weight":"977768","measure":"8547"}]','11','009','977768','001','1099989','001','8547','001','1221','0','0','0','1221','Japan','APEL CO.,LTD.','001','','44','001','005_accept-detail','192.168.5.206';
2018-05-29 11:05:17 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:05:17 EXEC SPC_005_ACCEPT_DETAIL_INQ1 'J-18050004';
2018-05-29 11:05:18 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:05:18 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:05:18 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:05:18 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:05:18 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:05:21 EXEC SPC_GET_PERMISSION_AUTH '999','accept-detail','save';
2018-05-29 11:05:21 EXEC SPC_005_ACCEPT_DETAIL_ACT1 'U','J-18050004','10','2018/05/29','001','2','','','','001','SY','','','','2','','','','001','SY','','','Shipping ','Shipping ','Shipping ','Shipping ','Standard Export Carton','02','USD','060','01','04','005','IQ','Payment','[{"rcv_detail_no":"1","sales_detail_div":"0","product_cd":"000011","description":"component 2 e","qty":"11","unit_of_m_div":"009","unit_price":"111","amount":"1221","detail_tax":"14.66","unit_measure_qty":"777","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"99999","unit_net_weight_div":"001","net_weight":"1099989","unit_gross_weight":"88888","gross_weight":"977768","measure":"8547"}]','11','009','977768','001','1099989','001','8547','002','1221','0','0','0','1221','Japan','APEL CO.,LTD.','001','','44','001','005_accept-detail','192.168.5.206';
2018-05-29 11:05:22 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:05:22 EXEC SPC_005_ACCEPT_DETAIL_INQ1 'J-18050004';
2018-05-29 11:05:23 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:05:23 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:05:23 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:05:23 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:05:23 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:05:54 EXEC SPC_GET_PERMISSION_AUTH '999','deposit-detail','view';
2018-05-29 11:05:54 EXEC SPC_COM_GET_COMBOBOX 'deposit_div';
2018-05-29 11:05:54 EXEC SPC_COM_GET_COMBOBOX 'target_div';
2018-05-29 11:05:54 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-05-29 11:05:54 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:05:54 EXEC SPC_COM_GET_COMBOBOX 'deposit_way_div';
2018-05-29 11:05:54 EXEC SPC_COM_GET_COMBOBOX 'rate_confirm_div';
2018-05-29 11:05:55 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:05:55 EXEC SPC_020_DEPOSIT_DETAIL_INQ2 '';
2018-05-29 11:05:56 EXEC SPC_GET_LIB_COUNTRY '';
2018-05-29 11:05:56 EXEC SPC_REFER_CLIENT_CD '';
2018-05-29 11:06:15 EXEC SPC_GET_PERMISSION_AUTH '999','library-master','view';
2018-05-29 11:06:17 EXEC SPC_GET_PERMISSION_AUTH '999','authority','view';
2018-05-29 11:06:17 EXEC SPC_COM_GET_COMBOBOX 'auth_role_div';
2018-05-29 11:06:19 EXEC SPC_COM_GET_COMBOBOX 'auth_role_div';
2018-05-29 11:06:23 EXEC SPC_GET_PERMISSION_AUTH '999','authority','search';
2018-05-29 11:06:23 EXEC SPC_075_AUTHORITY_FND1 '000','','','3';
2018-05-29 11:06:50 EXEC SPC_GET_PERMISSION_AUTH '999','authority','search';
2018-05-29 11:06:50 EXEC SPC_075_AUTHORITY_FND1 '100','','','3';
2018-05-29 11:08:40 EXEC SPC_COM_GET_COMBOBOX 'deposit_div';
2018-05-29 11:08:40 EXEC SPC_COM_GET_COMBOBOX 'target_div';
2018-05-29 11:08:40 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-05-29 11:08:40 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:08:40 EXEC SPC_COM_GET_COMBOBOX 'deposit_way_div';
2018-05-29 11:08:40 EXEC SPC_COM_GET_COMBOBOX 'rate_confirm_div';
2018-05-29 11:08:49 EXEC SPC_COM_GET_COMBOBOX 'deposit_div';
2018-05-29 11:08:49 EXEC SPC_COM_GET_COMBOBOX 'target_div';
2018-05-29 11:08:49 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-05-29 11:08:49 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:08:49 EXEC SPC_COM_GET_COMBOBOX 'deposit_way_div';
2018-05-29 11:08:49 EXEC SPC_COM_GET_COMBOBOX 'rate_confirm_div';
2018-05-29 11:34:48 EXEC SPC_GET_PERMISSION_AUTH '999','deposit-detail','view';
2018-05-29 11:34:48 EXEC SPC_COM_GET_COMBOBOX 'deposit_div';
2018-05-29 11:34:48 EXEC SPC_COM_GET_COMBOBOX 'target_div';
2018-05-29 11:34:48 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-05-29 11:34:48 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:34:48 EXEC SPC_COM_GET_COMBOBOX 'deposit_way_div';
2018-05-29 11:34:48 EXEC SPC_COM_GET_COMBOBOX 'rate_confirm_div';
2018-05-29 11:34:50 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:34:50 EXEC SPC_020_DEPOSIT_DETAIL_INQ2 '';
2018-05-29 11:34:51 EXEC SPC_REFER_CLIENT_CD '';
2018-05-29 11:34:51 EXEC SPC_GET_LIB_COUNTRY '';
2018-05-29 11:35:37 EXEC SPC_GET_PERMISSION_AUTH '999','invoice-detail','view';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:35:37 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-05-29 11:35:40 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:35:44 EXEC SPC_GET_PERMISSION_AUTH '999','invoice-search','view';
2018-05-29 11:35:44 EXEC SPC_COM_GET_COMBOBOX 'inv_data_div';
2018-05-29 11:35:58 EXEC SPC_GET_PERMISSION_AUTH '999','invoice-detail','view';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:35:58 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-05-29 11:36:00 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:36:10 EXEC SPC_GET_PERMISSION_AUTH '999','popup-shipment-search','view';
2018-05-29 11:36:10 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-05-29 11:36:11 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-05-29 11:36:13 EXEC SPC_GET_PERMISSION_AUTH '999','popup-shipment-search','search';
2018-05-29 11:36:14 EXEC SPC_011_SHIPMENT_SEARCH_FND1 '','','','','','','1','10';
2018-05-29 11:36:15 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:36:15 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:36:15 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:36:15 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:36:15 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:36:15 EXEC SPC_014_INVOICE_DETAIL_INQ2 '','I','S-18030002','1';
2018-05-29 11:36:18 EXEC SPC_GET_PERMISSION_AUTH '999','popup-shipment-search','view';
2018-05-29 11:36:18 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-05-29 11:36:19 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-05-29 11:36:23 EXEC SPC_GET_PERMISSION_AUTH '999','popup-shipment-search','search';
2018-05-29 11:36:23 EXEC SPC_011_SHIPMENT_SEARCH_FND1 '','','','','','10','1','10';
2018-05-29 11:36:25 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:36:25 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:36:25 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:36:25 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:36:25 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:36:25 EXEC SPC_014_INVOICE_DETAIL_INQ2 '','I','S-18040014','1';
2018-05-29 11:36:27 EXEC SPC_GET_PERMISSION_AUTH '999','popup-shipment-search','view';
2018-05-29 11:36:27 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-05-29 11:36:28 EXEC SPC_COM_GET_COMBOBOX 'fwd_status_div';
2018-05-29 11:36:33 EXEC SPC_GET_PERMISSION_AUTH '999','popup-provisional-shipment-search','view';
2018-05-29 11:36:36 EXEC SPC_GET_PERMISSION_AUTH '999','popup-provisional-shipment-search','search';
2018-05-29 11:36:36 EXEC SPC_008_PROVISIONAL_SHIPMENT_SEARCH_FND1 '','','','','','1','10';
2018-05-29 11:36:38 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:36:38 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:36:38 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:36:38 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:36:38 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:36:38 EXEC SPC_014_INVOICE_DETAIL_INQ2 '','I','KS-18020008','0';
2018-05-29 11:36:39 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:36:39 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:36:39 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:36:39 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:36:39 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:36:47 EXEC SPC_GET_PERMISSION_AUTH '999','popup-carton-item-set','view';
2018-05-29 11:37:04 EXEC SPC_GET_PERMISSION_AUTH '999','popup-city-search','view';
2018-05-29 11:37:10 EXEC SPC_GET_PERMISSION_AUTH '999','invoice-detail','save';
2018-05-29 11:37:10 EXEC SPC_014_INVOICE_DETAIL_ACT1 'I','','0','KS-18020008','S-18040014','J-18010018','','20','20','2018/05/29','2018/05/29','','','','F0201','Rapport Co., Ltd','43 and 45, Soi Ladproa 115, Ladproa Rd., Klongjan, Bangkapi,','Bangkok 10240,','','008','TH','66-2-7342800','66-2-7047369','','Rapport Co., Ltd','43 and 45, Soi Ladproa 115, Ladproa Rd., Klongjan, Bangkapi,','Bangkok 10240,','','008','TH','66-2-7342800','66-2-7047369','RAPPORT','','','','Standard Export Carton','01','USD','060','01','03','008','TH','12','Advance payment by T.T.','[{"inv_detail_no":"1","sales_detail_div":"","product_cd":"000115","description":"BR-5200P","qty":"1","unit_of_m_div":"006","unit_price":"4343","amount":"4343","detail_tax":"52.12","unit_measure_qty":"111","unit_measure_price":"002","outside_remarks":"","unit_net_weight":"1.8","unit_net_weight_div":"001","net_weight":"1.8","unit_gross_weight":"1","gross_weight":"1","measure":"111"},{"inv_detail_no":"2","sales_detail_div":"","product_cd":"000115","description":"MM1","qty":"1","unit_of_m_div":"006","unit_price":"5346.86","amount":"5346.86","detail_tax":"64.17","unit_measure_qty":"17","unit_measure_price":"002","outside_remarks":"","unit_net_weight":"12","unit_net_weight_div":"001","net_weight":"12","unit_gross_weight":"15","gross_weight":"15","measure":"17"}]','2','006','16','001','13.8','001','128','002','9689.86','0','0','0','9689.86','[{"inv_carton_detail_no":"1","inv_fwd_detail_no":"2","carton_number":"1","carton_product_cd":"000115","carton_qty":"1","carton_unit_net_weight_div":"001","carton_unit_net_weight":"12","carton_net_weight":"12","carton_unit_gross_weight":"15","carton_gross_weight":"15","carton_measure_div":"002","carton_unit_measure":"17","carton_measure":"17"}]','1','12','15','17','1','001','Japan','APEL CO.,LTD.','002','test ok','001','014_invoice-detail','192.168.5.206';
2018-05-29 11:37:12 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:37:12 EXEC SPC_014_INVOICE_DETAIL_INQ1 'E-180529001';
2018-05-29 11:37:12 EXEC SPC_GET_TAX_RATE '2018/05/29';
';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:37:12 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:40:44 EXEC SPC_GET_PERMISSION_AUTH '999','invoice-detail','view';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:40:44 EXEC SPC_COM_GET_COMBOBOX 'storage_manager_div';
2018-05-29 11:40:46 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:40:52 EXEC SPC_GET_PERMISSION_AUTH '999','popup-provisional-shipment-search','view';
2018-05-29 11:40:55 EXEC SPC_GET_PERMISSION_AUTH '999','popup-provisional-shipment-search','search';
2018-05-29 11:40:55 EXEC SPC_008_PROVISIONAL_SHIPMENT_SEARCH_FND1 '','','','','','1','10';
2018-05-29 11:40:57 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:40:57 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:40:57 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:40:57 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:40:57 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:40:57 EXEC SPC_014_INVOICE_DETAIL_INQ2 '','I','KS-18020008','0';
2018-05-29 11:40:57 EXEC SPC_GET_TAX_RATE '2018/05/29';
2018-05-29 11:40:58 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-05-29 11:40:58 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-05-29 11:40:58 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-05-29 11:40:58 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:41:08 EXEC SPC_GET_PERMISSION_AUTH '999','popup-carton-item-set','view';
2018-05-29 11:41:22 EXEC SPC_GET_PERMISSION_AUTH '999','invoice-detail','save';
2018-05-29 11:41:22 EXEC SPC_014_INVOICE_DETAIL_ACT1 'I','','0','KS-18020008','','J-18010018','','20','91','2018/05/29','2018/05/29','','','','F0201','Rapport Co., Ltd','43 and 45, Soi Ladproa 115, Ladproa Rd., Klongjan, Bangkapi,','Bangkok 10240,','','008','TH','66-2-7342800','66-2-7047369','','Rapport Co., Ltd','43 and 45, Soi Ladproa 115, Ladproa Rd., Klongjan, Bangkapi,','Bangkok 10240,','','008','TH','66-2-7342800','66-2-7047369','RAPPORT','','','','Standard Export Carton','01','USD','060','01','03','008','TH','15','Advance payment by T.T.','[{"inv_detail_no":"1","sales_detail_div":"","product_cd":"000115","description":"BR-5200P","qty":"1","unit_of_m_div":"006","unit_price":"4343","amount":"4343","detail_tax":"52.12","unit_measure_qty":"111","unit_measure_price":"002","outside_remarks":"","unit_net_weight":"1.8","unit_net_weight_div":"001","net_weight":"1.8","unit_gross_weight":"1","gross_weight":"1","measure":"111"},{"inv_detail_no":"2","sales_detail_div":"","product_cd":"000115","description":"MM1","qty":"1","unit_of_m_div":"006","unit_price":"5346.86","amount":"5346.86","detail_tax":"64.17","unit_measure_qty":"17","unit_measure_price":"002","outside_remarks":"","unit_net_weight":"12","unit_net_weight_div":"001","net_weight":"12","unit_gross_weight":"15","gross_weight":"15","measure":"17"}]','2','006','16','001','13.8','001','128','002','9689.86','0','0','0','9689.86','[{"inv_carton_detail_no":"1","inv_fwd_detail_no":"2","carton_number":"11","carton_product_cd":"000115","carton_qty":"11","carton_unit_net_weight_div":"001","carton_unit_net_weight":"12","carton_net_weight":"132","carton_unit_gross_weight":"15","carton_gross_weight":"165","carton_measure_div":"002","carton_unit_measure":"17","carton_measure":"187"}]','11','132','165','187','1','','Japan','APEL CO.,LTD.','002','test ok','001','014_invoice-detail','192.168.5.206';
2018-05-29 11:41:24 EXEC SPC_GET_PERMISSION_AUTH '999','','view';
2018-05-29 11:41:24 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-05-29 11:41:24 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
